station_id,name,language,valid_from,valid_to,name_type,source_id,notes
PL.STN.Pruszcz_Pomorski,Прущ- Поморські,und,,,alt,SRC.osm,
PL.STN.Pruszcz_Pomorski,Прущ-Поморский,und,,,alt,SRC.osm,
PL.STN.Brzeg_Dolny,Brzeg Dolny,ru,,,official,SRC.osm,
PL.STN.Brzeg_Dolny,Бжег Долни,und,,,alt,SRC.osm,
PL.STN.Brzeg_Dolny,Бжег Долны,und,,,alt,SRC.osm,
PL.STN.Torun_Glowny,Toruń Główny,ru,,,official,SRC.osm,
PL.STN.Torun_Glowny,Thorn,und,,,alt,SRC.osm,
PL.STN.Torun_Glowny,Thorn Hbf,und,,,alt,SRC.osm,
PL.STN.Torun_Glowny,Toruń Przedmieście,und,,,alt,SRC.osm,
PL.STN.Torun_Glowny,Торунь Главный,und,,,alt,SRC.osm,
PL.STN.Torun_Glowny,Торунь Головний,und,,,alt,SRC.osm,
PL.STN.Torun_Wschodni,Toruń Wschodni,ru,,,official,SRC.osm,
PL.STN.Torun_Wschodni,Thorn Ost,und,,,alt,SRC.osm,
PL.STN.Torun_Wschodni,Thorn-Mocker,und,,,alt,SRC.osm,
PL.STN.Torun_Wschodni,Toruń Mokre,und,,,alt,SRC.osm,
PL.STN.Torun_Wschodni,Торунь Восточный,und,,,alt,SRC.osm,
PL.STN.Torun_Wschodni,Торунь Східний,und,,,alt,SRC.osm,
PL.STN.Nowa_Sol,Nowa Sól,ru,,,official,SRC.osm,
PL.STN.Nowa_Sol,Нова Суль,und,,,alt,SRC.osm,
PL.STN.Sobotka_Zachodnia,Sobótka Zachodnia,ru,,,official,SRC.osm,
PL.STN.Stare_Berezowo,Stare Berezowo,ru,,,official,SRC.osm,
PL.STN.Lewki,Lewki,ru,,,official,SRC.osm,
PL.STN.Wilkowice_Bystra,Wilkowice Bystra,ru,,,official,SRC.osm,
PL.STN.Wilkowice_Bystra,Вилковице Быстра,und,,,alt,SRC.osm,
PL.STN.Wilkowice_Bystra,Вілковіце Бистра,und,,,alt,SRC.osm,
PL.STN.Pulawy_Miasto,Puławy Miasto,ru,,,official,SRC.osm,
PL.STN.Piastow,Piastów,ru,,,official,SRC.osm,
PL.STN.Dorohusk,Dorohusk,ru,,,official,SRC.osm,
PL.STN.Dorohusk,Дорогуск,und,,,alt,SRC.osm,
PL.STN.Grybow,Grybów,ru,,,official,SRC.osm,
PL.STN.Grybow,Grünberg,und,,,alt,SRC.osm,
PL.STN.Grybow,Грибів,und,,,alt,SRC.osm,
PL.STN.Grybow,Грыбув,und,,,alt,SRC.osm,
PL.STN.Jelenia_Gora_Zachodnia,Jelenia Góra Zachodnia,ru,,,official,SRC.osm,
PL.STN.Jelenia_Gora_Zachodnia,Єленя Ґура Захід,und,,,alt,SRC.osm,
PL.STN.Jelenia_Gora_Zachodnia,Еленя-Гура Запад,und,,,alt,SRC.osm,
PL.STN.Szklarska_Poreba_Dolna,Szklarska Poręba Dolna,ru,,,official,SRC.osm,
PL.STN.Turoszow,Turoszów,ru,,,official,SRC.osm,
PL.STN.Gdynia_Cisowa,Gdynia Cisowa,ru,,,official,SRC.osm,
PL.STN.Gdynia_Cisowa,Gdingen Ciessau,und,,,alt,SRC.osm,
PL.STN.Szklarska_Poreba_Srednia,Szklarska Poręba Średnia,ru,,,official,SRC.osm,
PL.STN.Prudnik,Prudnik,ru,,,official,SRC.osm,
PL.STN.Prudnik,Neustadt O.S.,und,,,alt,SRC.osm,
PL.STN.Prudnik,Прудник,und,,,alt,SRC.osm,
PL.STN.Prudnik,Пруднік,und,,,alt,SRC.osm,
PL.STN.Karcino,Karcino,ru,,,official,SRC.osm,
PL.STN.Stary_Borek,Stary Borek,ru,,,official,SRC.osm,
PL.STN.Stary_Borek,Altbork,und,,,alt,SRC.osm,
PL.STN.Bieczyno_Pomorskie,Bieczyno Pomorskie,ru,,,official,SRC.osm,
PL.STN.Glowaczewo,Głowaczewo,ru,,,official,SRC.osm,
PL.STN.Glowaczewo,Papenhagen,und,,,alt,SRC.osm,
PL.STN.Wyrzysk_Osiek,Wyrzysk Osiek,ru,,,official,SRC.osm,
PL.STN.Wyrzysk_Osiek,Вижиск Осєк,und,,,alt,SRC.osm,
PL.STN.Wyrzysk_Osiek,Выжиск Осик,und,,,alt,SRC.osm,
PL.STN.Mosty,Mosty,ru,,,official,SRC.osm,
PL.STN.Mosty,Speck Bahnhof,und,,,alt,SRC.osm,
PL.STN.Wyszomierz,Wyszomierz,ru,,,official,SRC.osm,
PL.STN.Jamno_Przeprawa,Jamno Przeprawa,ru,,,official,SRC.osm,
PL.STN.Chojnow,Chojnów,ru,,,official,SRC.osm,
PL.STN.Chojnow,Haynau,und,,,alt,SRC.osm,
PL.STN.Chojnow,Хойнув,und,,,alt,SRC.osm,
PL.STN.Chojnow,Хойнів,und,,,alt,SRC.osm,
PL.STN.Lublin_Polnocny,Lublin Północny,ru,,,official,SRC.osm,
PL.STN.Wroclaw_Brochow,Wrocław Brochów,ru,,,official,SRC.osm,
PL.STN.Krotoszyn,Krotoszyn,ru,,,official,SRC.osm,
PL.STN.Krotoszyn,Krotoschin,und,,,alt,SRC.osm,
PL.STN.Krotoszyn,Кротошин,und,,,alt,SRC.osm,
PL.STN.Opole_Zachodnie,Opole Zachodnie,ru,,,official,SRC.osm,
PL.STN.Opole_Zachodnie,Oppeln West,und,,,alt,SRC.osm,
PL.STN.Komprachcice,Komprachcice,ru,,,official,SRC.osm,
PL.STN.Komprachcice,Comprachtschütz,und,,,alt,SRC.osm,
PL.STN.Komprachcice,Компрахчице,und,,,alt,SRC.osm,
PL.STN.Komprachcice,Компрахчіце,und,,,alt,SRC.osm,
PL.STN.Brochocin_Trzebnicki,Brochocin Trzebnicki,ru,,,official,SRC.osm,
PL.STN.Poznan_Junikowo,Poznań Junikowo,ru,,,official,SRC.osm,
PL.STN.Osowiec,Osowiec,ru,,,official,SRC.osm,
PL.STN.Osowiec,Осовец,und,,,alt,SRC.osm,
PL.STN.Osowiec,Осовець,und,,,alt,SRC.osm,
PL.STN.Gdynia_Stocznia_-_Uniwersytet_Morski,Gdynia Stocznia - Uniwersytet Morski,ru,,,official,SRC.osm,
PL.STN.Gdynia_Stocznia_-_Uniwersytet_Morski,Gdingen Werft - Seefahrt-Universität,und,,,alt,SRC.osm,
PL.STN.Dworzec_komunikacji_miedzymiastowej_i_miedzynarodowej_w_Gdyni,Dworzec komunikacji międzymiastowej i międzynarodowej w Gdyni,ru,,,official,SRC.osm,
PL.STN.Gorzow_Wielkopolski_Zamoscie,Gorzów Wielkopolski Zamoście,ru,,,official,SRC.osm,
PL.STN.Skokowa,Skokowa,ru,,,official,SRC.osm,
PL.STN.Skokowa,Скокова,und,,,alt,SRC.osm,
PL.STN.Wieliszew_Centrum,Wieliszew Centrum,ru,,,official,SRC.osm,
PL.STN.Wieliszew,Wieliszew,ru,,,official,SRC.osm,
PL.STN.Wieliszew,Велишев,und,,,alt,SRC.osm,
PL.STN.Wieliszew,Велішев,und,,,alt,SRC.osm,
PL.STN.Chroscina_Opolska,Chróścina Opolska,ru,,,official,SRC.osm,
PL.STN.Lubicz,Lubicz,ru,,,official,SRC.osm,
PL.STN.Lubicz,Любич,und,,,alt,SRC.osm,
PL.STN.Lubicz,Любіч,und,,,alt,SRC.osm,
PL.STN.Konskowola,Końskowola,ru,,,official,SRC.osm,
PL.STN.Kolumna,Kolumna,ru,,,official,SRC.osm,
PL.STN.Cisie,Cisie,ru,,,official,SRC.osm,
PL.STN.Krakow_Mydlniki_Wapiennik,Kraków Mydlniki Wapiennik,ru,,,official,SRC.osm,
PL.STN.Dworzec_Autobusowy_Myslenice,Dworzec Autobusowy Myślenice,ru,,,official,SRC.osm,
PL.STN.Dworzec_Autobusowy_Myslenice,Автовокзал Мислениці,und,,,alt,SRC.osm,
PL.STN.Dworzec_Autobusowy_Myslenice,Автовокзал Мысленице,und,,,alt,SRC.osm,
PL.STN.Olecko,Olecko,ru,,,official,SRC.osm,
PL.STN.Olecko,Alėcka,und,,,alt,SRC.osm,
PL.STN.Olecko,Marggrabowa,und,,,alt,SRC.osm,
PL.STN.Olecko,Oletzko,und,,,alt,SRC.osm,
PL.STN.Olecko,Treuburg,und,,,alt,SRC.osm,
PL.STN.Olecko,Олеско,und,,,alt,SRC.osm,
PL.STN.Olecko,Олецко,und,,,alt,SRC.osm,
PL.STN.Stalowa_Wola_Centrum,Stalowa Wola Centrum,ru,,,official,SRC.osm,
PL.STN.Stalowa_Wola_Rozwadow,Stalowa Wola Rozwadów,ru,,,official,SRC.osm,
PL.STN.Stalowa_Wola_Rozwadow,Сталова Воля Розвадув,und,,,alt,SRC.osm,
PL.STN.Stalowa_Wola_Rozwadow,Стальова Воля Розвадув,und,,,alt,SRC.osm,
PL.STN.Brzoza_Bydgoska,Brzoza Bydgoska,ru,,,official,SRC.osm,
PL.STN.Brzoza_Bydgoska,Бжоза Бидгощ,und,,,alt,SRC.osm,
PL.STN.Brzoza_Bydgoska,Бжоза Быдгощ,und,,,alt,SRC.osm,
PL.STN.Dolna_stacja_kolei_gondolowej_Ski__Sun,Dolna stacja kolei gondolowej Ski & Sun,ru,,,official,SRC.osm,
PL.STN.Dolna_stacja_kolei_gondolowej_Ski__Sun,Talstation Gondelbahn Ski & Sun,und,,,alt,SRC.osm,
PL.STN.Gorna_stacja_kolei_gondolowej_Ski__Sun,Górna stacja kolei gondolowej Ski & Sun,ru,,,official,SRC.osm,
PL.STN.Gorna_stacja_kolei_gondolowej_Ski__Sun,Bergstation Gondelbahn Ski & Sun,und,,,alt,SRC.osm,
PL.STN.Myszkow_Swiatowit,Myszków Światowit,ru,,,official,SRC.osm,
PL.STN.Maslonskie_Natalin,Masłońskie Natalin,ru,,,official,SRC.osm,
PL.STN.Poraj,Poraj,ru,,,official,SRC.osm,
PL.STN.Zarki-Letnisko,Żarki-Letnisko,ru,,,official,SRC.osm,
PL.STN.Korwinow,Korwinów,ru,,,official,SRC.osm,
PL.STN.Zawiercie_Borowe_Pole,Zawiercie Borowe Pole,ru,,,official,SRC.osm,
PL.STN.Myszkow_Nowa_Wies,Myszków Nowa Wieś,ru,,,official,SRC.osm,
PL.STN.Dolnik,Dolnik,ru,,,official,SRC.osm,
PL.STN.Lapy_Osse,Łapy Osse,ru,,,official,SRC.osm,
PL.STN.Laski_Lubuskie,Laski Lubuskie,ru,,,official,SRC.osm,
PL.STN.Laski_Lubuskie,Ласки-Любуские,und,,,alt,SRC.osm,
PL.STN.Laski_Lubuskie,Ляскі-Любуські,und,,,alt,SRC.osm,
PL.STN.Uhowo,Uhowo,ru,,,official,SRC.osm,
PL.STN.Zdrody_Nowe,Zdrody Nowe,ru,,,official,SRC.osm,
PL.STN.Racibory,Racibory,ru,,,official,SRC.osm,
PL.STN.Racibory,Рачиборы,und,,,alt,SRC.osm,
PL.STN.Racibory,Рачібори,und,,,alt,SRC.osm,
PL.STN.Podlesie,Podlesie,ru,,,official,SRC.osm,
PL.STN.Warszawa_Okecie,Warszawa Okęcie,ru,,,official,SRC.osm,
PL.STN.Warszawa_Okecie,Warushawa・Okentsie,und,,,alt,SRC.osm,
PL.STN.Warszawa_Okecie,Варшава Окенці,und,,,alt,SRC.osm,
PL.STN.Warszawa_Okecie,Варшава Окенче,und,,,alt,SRC.osm,
PL.STN.Warszawa_Okecie,ワルシャワ・オケンツィエ,und,,,alt,SRC.osm,
PL.STN.Wieliczka_Park,Wieliczka Park,ru,,,official,SRC.osm,
PL.STN.Wieliczka_Park,Groß Salze Park,und,,,alt,SRC.osm,
PL.STN.Wieliczka_Park,Величка Парк,und,,,alt,SRC.osm,
PL.STN.Wieliczka_Park,Вєлічка Парк,und,,,alt,SRC.osm,
PL.STN.Zagorz,Zagórz,ru,,,official,SRC.osm,
PL.STN.Zagorz,Sagor,und,,,alt,SRC.osm,
PL.STN.Zagorz,Загуж,und,,,alt,SRC.osm,
PL.STN.Zagorz,Заґуж,und,,,alt,SRC.osm,
PL.STN.Koniecpol_Magdasz,Koniecpol Magdasz,ru,,,official,SRC.osm,
PL.STN.Wipsowo,Wipsowo,ru,,,official,SRC.osm,
PL.STN.Wipsowo,Випсово,und,,,alt,SRC.osm,
PL.STN.Wipsowo,Віпсово,und,,,alt,SRC.osm,
PL.STN.Olsztyn_Gutkowo,Olsztyn Gutkowo,ru,,,official,SRC.osm,
PL.STN.Olsztyn_Gutkowo,Gutkowo,und,,,alt,SRC.osm,
PL.STN.Olsztyn_Gutkowo,Ольштин Ґутково,und,,,alt,SRC.osm,
PL.STN.Olsztyn_Gutkowo,Ольштын Гутково,und,,,alt,SRC.osm,
PL.STN.Bytom_Waskotorowy,Bytom Wąskotorowy,ru,,,official,SRC.osm,
PL.STN.Hajnowka_Waskotorowa,Hajnówka Wąskotorowa,ru,,,official,SRC.osm,
PL.STN.Topilo,Topiło,ru,,,official,SRC.osm,
PL.STN.Topilo,Тапіла,und,,,alt,SRC.osm,
PL.STN.Topilo,Топило,und,,,alt,SRC.osm,
PL.STN.Pierwoszow_Milocin,Pierwoszów Miłocin,ru,,,official,SRC.osm,
PL.STN.Jonkowo,Jonkowo,ru,,,official,SRC.osm,
PL.STN.Zakowice,Żakowice,ru,,,official,SRC.osm,
PL.STN.Czersk,Czersk,ru,,,official,SRC.osm,
PL.STN.Czersk,Черск,und,,,alt,SRC.osm,
PL.STN.Czersk,Черськ,und,,,alt,SRC.osm,
PL.STN.Lowicz_Glowny,Łowicz Główny,ru,,,official,SRC.osm,
PL.STN.Lowicz_Glowny,Лович Глувны,und,,,alt,SRC.osm,
PL.STN.Lowicz_Glowny,Ловіч Головний,und,,,alt,SRC.osm,
PL.STN.Morzyca,Morzyca,ru,,,official,SRC.osm,
PL.STN.Podlesiec,Podlesiec,ru,,,official,SRC.osm,
PL.STN.Drawski_Mlyn,Drawski Młyn,ru,,,official,SRC.osm,
PL.STN.Mokrz,Mokrz,ru,,,official,SRC.osm,
PL.STN.Mierzecin,Mierzęcin,ru,,,official,SRC.osm,
PL.STN.Kolin,Kolin,ru,,,official,SRC.osm,
PL.STN.Dobiegniew,Dobiegniew,ru,,,official,SRC.osm,
PL.STN.Dobiegniew,Woldenberg,und,,,alt,SRC.osm,
PL.STN.Dobiegniew,Добегнев,und,,,alt,SRC.osm,
PL.STN.Dobiegniew,Добегнів,und,,,alt,SRC.osm,
PL.STN.Stary_Klukom,Stary Klukom,ru,,,official,SRC.osm,
PL.STN.Slonice,Słonice,ru,,,official,SRC.osm,
PL.STN.Ziemomysl,Ziemomyśl,ru,,,official,SRC.osm,
PL.STN.Drawiny,Drawiny,ru,,,official,SRC.osm,
PL.STN.Mialy,Miały,ru,,,official,SRC.osm,
PL.STN.Rebusz,Rębusz,ru,,,official,SRC.osm,
PL.STN.Dolice,Dolice,ru,,,official,SRC.osm,
PL.STN.Korzensko,Korzeńsko,ru,,,official,SRC.osm,
PL.STN.Garbce,Garbce,ru,,,official,SRC.osm,
PL.STN.Kaczkowo,Kaczkowo,ru,,,official,SRC.osm,
PL.STN.Zdzieszowice-Mechnica,Zdzieszowice-Mechnica,ru,,,official,SRC.osm,
PL.STN.Scinawka_Srednia,Ścinawka Średnia,ru,,,official,SRC.osm,
PL.STN.Scinawka_Srednia,Сцинавка Средня,und,,,alt,SRC.osm,
PL.STN.Scinawka_Srednia,Сцинавка Средняя,und,,,alt,SRC.osm,
PL.STN.Kulin_Klodzki,Kulin Kłodzki,ru,,,official,SRC.osm,
PL.STN.Gorzyniec,Górzyniec,ru,,,official,SRC.osm,
PL.STN.Gorzyniec,Hartenberg,und,,,alt,SRC.osm,
PL.STN.Czerwonka,Czerwonka,ru,,,official,SRC.osm,
PL.STN.Czerwonka,Червонка,und,,,alt,SRC.osm,
PL.STN.Piekary_Slaskie_Szarlej,Piekary Śląskie Szarlej,ru,,,official,SRC.osm,
PL.STN.Most_Poniatowskiego,Most Poniatowskiego,ru,,,official,SRC.osm,
PL.STN.Sadowne_Wegrowskie,Sadowne Węgrowskie,ru,,,official,SRC.osm,
PL.STN.Sadowne_Wegrowskie,Садовне Венгровске,und,,,alt,SRC.osm,
PL.STN.Sadowne_Wegrowskie,Садовне Венгровське,und,,,alt,SRC.osm,
PL.STN.Starogard_Gdanski,Starogard Gdański,ru,,,official,SRC.osm,
PL.STN.Starogard_Gdanski,Preußisch Stargard,und,,,alt,SRC.osm,
PL.STN.Starogard_Gdanski,Старогард Гданьский,und,,,alt,SRC.osm,
PL.STN.Starogard_Gdanski,Старогард-Ґданський,und,,,alt,SRC.osm,
PL.STN.Zblewo,Zblewo,ru,,,official,SRC.osm,
PL.STN.Luslawice,Lusławice,ru,,,official,SRC.osm,
PL.STN.Rzeczyce_Slaskie,Rzeczyce Śląskie,ru,,,official,SRC.osm,
PL.STN.Manowo,Manowo,ru,,,official,SRC.osm,
PL.STN.Malbork_Kaldowo,Malbork Kałdowo,ru,,,official,SRC.osm,
PL.STN.Malbork_Kaldowo,Мальборк Калдово,und,,,alt,SRC.osm,
PL.STN.Krolewo_Malborskie,Królewo Malborskie,ru,,,official,SRC.osm,
PL.STN.Stare_Pole,Stare Pole,ru,,,official,SRC.osm,
PL.STN.Stare_Pole,Старе Поле,und,,,alt,SRC.osm,
PL.STN.Ostroleka,Ostrołęka,ru,,,official,SRC.osm,
PL.STN.Ostroleka,Kaczyny,und,,,alt,SRC.osm,
PL.STN.Ostroleka,Ostrolenka,und,,,alt,SRC.osm,
PL.STN.Ostroleka,Остроленка,und,,,alt,SRC.osm,
PL.STN.Worowo,Worowo,ru,,,official,SRC.osm,
PL.STN.Worowo,Ворово,und,,,alt,SRC.osm,
PL.STN.Klepnica,Klępnica,ru,,,official,SRC.osm,
PL.STN.Koluszki,Koluszki,ru,,,official,SRC.osm,
PL.STN.Koluszki,Колушки,und,,,alt,SRC.osm,
PL.STN.Koluszki,Колушкі,und,,,alt,SRC.osm,
PL.STN.Justynow,Justynów,ru,,,official,SRC.osm,
PL.STN.Rogow,Rogów,ru,,,official,SRC.osm,
PL.STN.Rogow,Рогув,und,,,alt,SRC.osm,
PL.STN.Rogow_Osobowy_Waskotorowy,Rogów Osobowy Wąskotorowy,ru,,,official,SRC.osm,
PL.STN.Miedzyzdroje,Międzyzdroje,ru,,,official,SRC.osm,
PL.STN.Podleze,Podłęże,ru,,,official,SRC.osm,
PL.STN.Podleze,Подленже,und,,,alt,SRC.osm,
PL.STN.Przeprawa_promowa_Warszow_-_przystan_nr_3,Przeprawa promowa „Warszów” - przystań nr 3,ru,,,official,SRC.osm,
PL.STN.Lososiowice,Łososiowice,ru,,,official,SRC.osm,
PL.STN.Sandomierz,Sandomierz,ru,,,official,SRC.osm,
PL.STN.Sandomierz,Nadbrzezie,und,,,alt,SRC.osm,
PL.STN.Sandomierz,Sandomir,und,,,alt,SRC.osm,
PL.STN.Sandomierz,Сандомеж,und,,,alt,SRC.osm,
PL.STN.Sandomierz,Сандомир,und,,,alt,SRC.osm,
PL.STN.Dabrowa_Bialostocka,Dąbrowa Białostocka,ru,,,official,SRC.osm,
PL.STN.Dabrowa_Bialostocka,Домброва-Белостоцкая,und,,,alt,SRC.osm,
PL.STN.Dabrowa_Bialostocka,Домброва-Білостоцька,und,,,alt,SRC.osm,
PL.STN.Dworzec_PKS_Drzewica,Dworzec PKS Drzewica,ru,,,official,SRC.osm,
PL.STN.Porosiuki,Porosiuki,ru,,,official,SRC.osm,
PL.STN.Pasym,Pasym,ru,,,official,SRC.osm,
PL.STN.Pasym,Пасим,und,,,alt,SRC.osm,
PL.STN.Pasym,Пасым,und,,,alt,SRC.osm,
PL.STN.Tarnobrzeg,Tarnobrzeg,ru,,,official,SRC.osm,
PL.STN.Tarnobrzeg,Тарнобжег,und,,,alt,SRC.osm,
PL.STN.Papowo_Torunskie,Papowo Toruńskie,ru,,,official,SRC.osm,
PL.STN.Papowo_Torunskie,Папово Торунське,und,,,alt,SRC.osm,
PL.STN.Papowo_Torunskie,Папово Торуньське,und,,,alt,SRC.osm,
PL.STN.Tczew,Tczew,ru,,,official,SRC.osm,
PL.STN.Tczew,Dirschau,und,,,alt,SRC.osm,
PL.STN.Tczew,Tčevas,und,,,alt,SRC.osm,
PL.STN.Tczew,Тчев,und,,,alt,SRC.osm,
PL.STN.Jastrowie,Jastrowie,ru,,,official,SRC.osm,
PL.STN.Jastrowie,Ястров'є,und,,,alt,SRC.osm,
PL.STN.Jastrowie,Ястрове,und,,,alt,SRC.osm,
PL.STN.Przystan_Tramwaju_Wodnego,Przystań Tramwaju Wodnego,ru,,,official,SRC.osm,
PL.STN.Jurata,Jurata,ru,,,official,SRC.osm,
PL.STN.Krakow_Lobzow,Kraków Łobzów,ru,,,official,SRC.osm,
PL.STN.Krakow_Lubocza,Kraków Lubocza,ru,,,official,SRC.osm,
PL.STN.Biskupice_Wielkopolskie,Biskupice Wielkopolskie,ru,,,official,SRC.osm,
PL.STN.Gierwaty,Gierwaty,ru,,,official,SRC.osm,
PL.STN.Gierwaty,Гервати,und,,,alt,SRC.osm,
PL.STN.Gierwaty,Ґервати,und,,,alt,SRC.osm,
PL.STN.Charnowo_Slupskie,Charnowo Słupskie,ru,,,official,SRC.osm,
PL.STN.Czarnowesy_Pomorskie,Czarnowęsy Pomorskie,ru,,,official,SRC.osm,
PL.STN.Dunowo,Dunowo,ru,,,official,SRC.osm,
PL.STN.Karwice,Karwice,ru,,,official,SRC.osm,
PL.STN.Karwice,Карвице,und,,,alt,SRC.osm,
PL.STN.Karwice,Карвіце,und,,,alt,SRC.osm,
PL.STN.Kosciernica,Kościernica,ru,,,official,SRC.osm,
PL.STN.Nielep,Nielep,ru,,,official,SRC.osm,
PL.STN.Nosowko,Nosówko,ru,,,official,SRC.osm,
PL.STN.Nosowko,Носувко,und,,,alt,SRC.osm,
PL.STN.Reblino,Reblino,ru,,,official,SRC.osm,
PL.STN.Skibno,Skibno,ru,,,official,SRC.osm,
PL.STN.Skibno,Скибно,und,,,alt,SRC.osm,
PL.STN.Skibno,Скібно,und,,,alt,SRC.osm,
PL.STN.Strzelinko,Strzelinko,ru,,,official,SRC.osm,
PL.STN.Sycewice,Sycewice,ru,,,official,SRC.osm,
PL.STN.Wloclawek_Zazamcze,Włocławek Zazamcze,ru,,,official,SRC.osm,
PL.STN.Gryfice,Gryfice,ru,,,official,SRC.osm,
PL.STN.Gryfice,Greifenberg (Pommern),und,,,alt,SRC.osm,
PL.STN.Gryfice,Грифиці,und,,,alt,SRC.osm,
PL.STN.Gryfice,Грыфице,und,,,alt,SRC.osm,
PL.STN.Gabin,Gąbin,ru,,,official,SRC.osm,
PL.STN.Trzebiatow,Trzebiatów,ru,,,official,SRC.osm,
PL.STN.Trzebiatow,Тшеб'ятув,und,,,alt,SRC.osm,
PL.STN.Trzebiatow,Тшебятув,und,,,alt,SRC.osm,
PL.STN.Paprotno,Paprotno,ru,,,official,SRC.osm,
PL.STN.Niedzwiedziska,Niedźwiedziska,ru,,,official,SRC.osm,
PL.STN.Popiele,Popiele,ru,,,official,SRC.osm,
PL.STN.Popiele,Chausseehaus,und,,,alt,SRC.osm,
PL.STN.Karnice,Karnice,ru,,,official,SRC.osm,
PL.STN.Modlimowo,Modlimowo,ru,,,official,SRC.osm,
PL.STN.Rybokarty,Rybokarty,ru,,,official,SRC.osm,
PL.STN.Czerniewice,Czerniewice,ru,,,official,SRC.osm,
PL.STN.Czerniewice,Черневице,und,,,alt,SRC.osm,
PL.STN.Czerniewice,Черневіце,und,,,alt,SRC.osm,
PL.STN.Kolobrzeg,Kołobrzeg,ru,,,official,SRC.osm,
PL.STN.Kolobrzeg,Kolberg,und,,,alt,SRC.osm,
PL.STN.Kolobrzeg,Колобжег,und,,,alt,SRC.osm,
PL.STN.Olkusz,Olkusz,ru,,,official,SRC.osm,
PL.STN.Olkusz,Олькуш,und,,,alt,SRC.osm,
PL.STN.Rudna_Miasto,Rudna Miasto,ru,,,official,SRC.osm,
PL.STN.Rudna_Miasto,Raudten Stadt,und,,,alt,SRC.osm,
PL.STN.Rynkowo_Wiadukt,Rynkowo Wiadukt,ru,,,official,SRC.osm,
PL.STN.Wroclaw_Psie_Pole,Wrocław Psie Pole,ru,,,official,SRC.osm,
PL.STN.Rebiechowo,Rębiechowo,ru,,,official,SRC.osm,
PL.STN.Przyslup,Przysłup,ru,,,official,SRC.osm,
PL.STN.Dolzyca,Dołżyca,ru,,,official,SRC.osm,
PL.STN.Majdan,Majdan,ru,,,official,SRC.osm,
PL.STN.Majdan,Майдан,und,,,alt,SRC.osm,
PL.STN.Cisna,Cisna,ru,,,official,SRC.osm,
PL.STN.Barcin,Barcin,ru,,,official,SRC.osm,
PL.STN.Barcin,Барчин,und,,,alt,SRC.osm,
PL.STN.Lipowa_Slaska,Lipowa Śląska,ru,,,official,SRC.osm,
PL.STN.Lipowa_Slaska,Липова-Слёнска,und,,,alt,SRC.osm,
PL.STN.Lipowa_Slaska,Ліпова-Сльонська,und,,,alt,SRC.osm,
PL.STN.Gutowiec,Gutowiec,ru,,,official,SRC.osm,
PL.STN.Grodkow_Slaski,Grodków Śląski,ru,,,official,SRC.osm,
PL.STN.Grodkow_Slaski,Grodkůw,und,,,alt,SRC.osm,
PL.STN.Grodkow_Slaski,Grottkau,und,,,alt,SRC.osm,
PL.STN.Grodkow_Slaski,Гродкув-Сльонський,und,,,alt,SRC.osm,
PL.STN.Grodkow_Slaski,Гродкув-Слёнски,und,,,alt,SRC.osm,
PL.STN.Sanok,Sanok,ru,,,official,SRC.osm,
PL.STN.Sanok,Saanig,und,,,alt,SRC.osm,
PL.STN.Sanok,Санок,und,,,alt,SRC.osm,
PL.STN.Falkowo,Fałkowo,ru,,,official,SRC.osm,
PL.STN.Falkowo,Weißenburg,und,,,alt,SRC.osm,
PL.STN.Falkowo,Фалково,und,,,alt,SRC.osm,
PL.STN.Lednogora,Lednogóra,ru,,,official,SRC.osm,
PL.STN.Lednogora,Lettberg,und,,,alt,SRC.osm,
PL.STN.Jedrzychowice,Jędrzychowice,ru,,,official,SRC.osm,
PL.STN.Jedrzychowice,Єнджиховіце,und,,,alt,SRC.osm,
PL.STN.Jedrzychowice,Енджиховице,und,,,alt,SRC.osm,
PL.STN.Dabrowa_Olesnicka,Dąbrowa Oleśnicka,ru,,,official,SRC.osm,
PL.STN.Szczebrzeszyn,Szczebrzeszyn,ru,,,official,SRC.osm,
PL.STN.Szczebrzeszyn,Щебжешин,und,,,alt,SRC.osm,
PL.STN.Trzebiatkowo,Trzebiatkowo,ru,,,official,SRC.osm,
PL.STN.Gryfice_Waskotorowe,Gryfice Wąskotorowe,ru,,,official,SRC.osm,
PL.STN.Gryfice_Waskotorowe,Greifenberg (Pom.) Landesbahn,und,,,alt,SRC.osm,
PL.STN.Gryfice_Waskotorowe,Грифиці Вонскоторове,und,,,alt,SRC.osm,
PL.STN.Gryfice_Waskotorowe,Грыфице Вонскоторове,und,,,alt,SRC.osm,
PL.STN.Lisewo,Lisewo,ru,,,official,SRC.osm,
PL.STN.Michalow-Reginow_02,Michałów-Reginów 02,ru,,,official,SRC.osm,
PL.STN.Skowarcz,Skowarcz,ru,,,official,SRC.osm,
PL.STN.Pszczolki,Pszczółki,ru,,,official,SRC.osm,
PL.STN.Pszczolki,Hohenstein,und,,,alt,SRC.osm,
PL.STN.Pszczolki,Пшчулки,und,,,alt,SRC.osm,
PL.STN.Pszczolki,Пщулкі,und,,,alt,SRC.osm,
PL.STN.Koszalin_Kretomino,Koszalin Kretomino,ru,,,official,SRC.osm,
PL.STN.Koszalin_Kretomino,Кошалин Кретомино,und,,,alt,SRC.osm,
PL.STN.Koszalin_Kretomino,Кошалін Кретоміно,und,,,alt,SRC.osm,
PL.STN.Bonin,Bonin,ru,,,official,SRC.osm,
